resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,race_name,race_date,round,circuitId,team_name,driverRef,dob,nationality,status,beat_teammate,age_at_race,is_race_win,is_finished,driver_exp,driver_cumwins,driver_win_rate,driver_cumfinishes,driver_finish_rate,quali_position,best_quali_time,num_pit_stops,total_pit_sec,sprint_position,sprint_points,champ_position,champ_points,champ_wins,team_position,team_points,wins,grid_advantage,age_advantage,quali_advantage,quali_time_advantage,quali_gap_pct,champ_pts_advantage,champ_pos_advantage,wins_advantage,pit_stop_advantage,pit_time_advantage,sprint_advantage,exp_advantage,win_rate_advantage,finish_rate_advantage,teammate_id,h2h_wins,h2h_races,h2h_win_rate,h2h_reliable,h2h_advantage,season_form,season_form_advantage,recent_form_5,circuit_form,recent_form_advantage,circuit_form_advantage
24473,1023,830,9,33,19.0,8,8,8,4.0,53,+74.492,4601157,41,5,1:23.143,250.83,1,2019,Italian Grand Prix,2019-09-08,14,14,Red Bull,max_verstappen,1997-09-30,Dutch,Finished,0,21.93839835728953,0,1,90,7.0,0.07777777777777778,7.0,0.07777777777777778,20.0,,2.0,55.514,,,3.0,185.0,2,3.0,266.0,2,-11.0,1.5222450376454475,-12.0,,,-151.0,6.0,-2,-1.0,-25.684000000000005,,-78,-0.07777777777777778,2.5888888888888886,848,0.0,1.0,0.0,0,1.0,4.666666666666667,6.583333333333333,5.8,8.5,3.8,
24469,1023,817,4,3,5.0,4,4,4,12.0,53,+45.515,4572180,53,7,1:23.466,249.859,1,2019,Italian Grand Prix,2019-09-08,14,14,Renault,ricciardo,1989-07-01,Australian,Finished,1,30.187542778918548,0,1,110,7.0,0.06363636363636363,66.0,0.6,5.0,79.833,1.0,24.32,,,8.0,34.0,0,5.0,65.0,0,1.0,1.867214236824097,1.0,0.21600000000000819,0.27056480402841954,-3.0,3.0,0,0.0,-0.22800000000000153,,2,-0.06363636363636363,-0.5910714285714286,807,5.0,12.0,0.4166666666666667,1,0.16666666666666669,13.0,-0.9166666666666661,13.2,7.8,-1.3999999999999986,3.2
24470,1023,807,4,27,6.0,5,5,5,10.0,53,+58.165,4584830,53,8,1:23.641,249.337,1,2019,Italian Grand Prix,2019-09-08,14,14,Renault,hulkenberg,1987-08-19,German,Finished,0,32.054757015742645,0,1,112,0.0,0.0,1.0,0.008928571428571428,6.0,80.049,1.0,24.092,,,11.0,31.0,0,5.0,65.0,0,-1.0,-1.867214236824097,-1.0,-0.21600000000000819,-0.2698347262301942,3.0,-3.0,0,0.0,0.22800000000000153,,-2,0.06363636363636363,0.5910714285714286,817,7.0,12.0,0.5833333333333334,1,-0.16666666666666669,12.083333333333334,0.9166666666666661,11.8,11.0,1.3999999999999986,-3.2
24476,1023,842,5,10,17.0,11,11,11,0.0,52,,,51,10,1:23.885,248.611,11,2019,Italian Grand Prix,2019-09-08,14,14,Toro Rosso,gasly,1996-02-07,French,+1 Lap,1,23.583846680355922,0,0,37,0.0,0.0,1.0,0.02702702702702703,15.0,80.508,1.0,24.363,,,6.0,65.0,0,6.0,51.0,0,-5.0,1.7850787132101296,-2.0,0.12199999999999989,0.15153773538033474,-32.0,4.0,0,0.0,0.11599999999999966,,48,0.0,0.11414944356120826,826,0.0,1.0,0.0,0,1.0,7.833333333333333,3.166666666666667,8.0,14.0,2.1999999999999993,-1.0
24484,1023,826,5,26,12.0,,R,19,0.0,29,,,19,20,1:25.772,243.142,5,2019,Italian Grand Prix,2019-09-08,14,14,Toro Rosso,kvyat,1994-04-26,Russian,Engine,0,25.36892539356605,0,0,85,0.0,0.0,12.0,0.1411764705882353,13.0,80.63,1.0,24.479,,,10.0,33.0,0,6.0,51.0,0,5.0,-1.7850787132101296,2.0,-0.12199999999999989,-0.1513084459878456,32.0,-4.0,0,0.0,-0.11599999999999966,,-48,0.0,-0.11414944356120826,842,1.0,1.0,1.0,0,-1.0,11.0,-3.166666666666667,10.2,13.0,-2.1999999999999993,1.0
24479,1023,847,3,63,14.0,14,14,14,0.0,52,,,51,16,1:24.842,245.807,11,2019,Italian Grand Prix,2019-09-08,14,14,Williams,russell,1998-02-15,British,+1 Lap,1,21.560574948665298,0,0,10,0.0,0.0,73.0,7.3,18.0,81.8,1.0,24.198,,,20.0,0.0,0,10.0,1.0,0,1.0,13.190965092402465,1.0,0.5559999999999974,0.6797066014669895,1.0,-1.0,0,1.0,31.503999999999998,,0,0.0,-4.8,9,8.0,10.0,0.8,1,-0.6000000000000001,15.5,1.1000000000000014,15.2,,0.8000000000000007,
24482,1023,9,3,88,15.0,17,17,17,0.0,51,,,47,18,1:24.989,245.382,12,2019,Italian Grand Prix,2019-09-08,14,14,Williams,kubica,1984-12-07,Polish,+2 Laps,0,34.75154004106776,0,0,10,0.0,0.0,25.0,2.5,19.0,82.356,2.0,55.702,,,19.0,1.0,0,10.0,1.0,0,-1.0,-13.190965092402465,-1.0,-0.5559999999999974,-0.6751177813395471,-1.0,1.0,0,-1.0,-31.503999999999998,,0,0.0,4.8,847,2.0,10.0,0.2,1,0.6000000000000001,16.6,-1.1000000000000014,16.0,,-0.8000000000000007,
24495,1024,841,51,99,10.0,10,10,10,1.0,61,+27.855,7141522,59,10,1:45.630,172.553,1,2019,Singapore Grand Prix,2019-09-22,15,15,Alfa Romeo,giovinazzi,1993-12-14,Italian,Finished,1,25.77138945927447,0,1,14,0.0,0.0,79.0,5.642857142857143,11.0,98.697,2.0,58.03,,,18.0,4.0,0,8.0,35.0,0,2.0,14.160164271047226,2.0,0.16100000000000136,0.16312552559855048,27.0,-5.0,0,-1.0,-28.038,,97,0.009009009009009009,-4.741956241956243,8,1.0,12.0,0.08333333333333333,1,0.8333333333333333,15.166666666666666,-4.416666666666666,15.4,,-5.0,
24503,1024,8,51,7,12.0,,R,18,0.0,49,,,18,19,1:47.062,170.245,4,2019,Singapore Grand Prix,2019-09-22,15,15,Alfa Romeo,raikkonen,1979-10-17,Finnish,Collision,0,39.931553730321696,0,0,111,1.0,0.009009009009009009,100.0,0.9009009009009009,13.0,98.858,1.0,29.992,,,13.0,31.0,0,8.0,35.0,0,-2.0,-14.160164271047226,-2.0,-0.16100000000000136,-0.16285985959659446,-27.0,5.0,0,1.0,28.038,,-97,-0.009009009009009009,4.741956241956243,841,11.0,12.0,0.9166666666666666,1,-0.8333333333333333,10.75,4.416666666666666,10.4,8.0,5.0,
24486,1024,20,6,5,3.0,1,1,1,25.0,61,1:58:33.667,7113667,57,5,1:44.802,173.916,1,2019,Singapore Grand Prix,2019-09-22,15,15,Ferrari,vettel,1987-07-03,German,Finished,1,32.2217659137577,1,1,113,13.0,0.11504424778761062,20.0,0.17699115044247787,3.0,96.437,1.0,29.384,,,5.0,194.0,1,2.0,394.0,3,-2.0,-10.288843258042437,-2.0,-0.21999999999999886,-0.22812820805292455,6.0,-2.0,1,0.0,-0.21600000000000108,,-78,-0.05790139064475348,0.7087231352718077,844,8.0,14.0,0.5714285714285714,1,-0.14285714285714285,5.0,0.5,7.6,5.8,-2.3999999999999995,3.2
24487,1024,844,6,16,1.0,2,2,2,18.0,61,+2.641,7116308,59,4,1:44.723,174.047,1,2019,Singapore Grand Prix,2019-09-22,15,15,Ferrari,leclerc,1997-10-16,Monegasque,Finished,0,21.932922655715263,0,1,35,2.0,0.05714285714285714,31.0,0.8857142857142857,1.0,96.217,1.0,29.168,,,3.0,200.0,2,2.0,394.0,3,2.0,10.288843258042437,2.0,0.21999999999999886,0.22864982279638615,-6.0,2.0,-1,0.0,0.21600000000000108,,78,0.05790139064475348,-0.7087231352718077,20,6.0,14.0,0.42857142857142855,1,0.14285714285714285,5.5,-0.5,5.2,9.0,2.3999999999999995,-3.2
24496,1024,154,210,8,17.0,11,11,11,0.0,61,+35.436,7149103,54,16,1:46.274,171.507,1,2019,Singapore Grand Prix,2019-09-22,15,15,Haas F1 Team,grosjean,1986-04-17,French,Finished,1,33.43189596167009,0,1,113,0.0,0.0,32.0,0.2831858407079646,17.0,100.277,2.0,73.032,,,17.0,8.0,0,9.0,26.0,0,-4.0,-6.469541409993152,-3.0,-0.6269999999999953,-0.625268007618891,10.0,-1.0,0,0.0,-12.712999999999994,,-18,0.0,-0.23055426176059618,825,26.0,54.0,0.48148148148148145,1,0.037037037037037035,15.23076923076923,-1.9230769230769216,15.0,14.4,-0.8000000000000007,-1.6500000000000004
24502,1024,825,210,20,13.0,17,17,17,0.0,61,+86.522,7200189,58,1,1:42.301,178.168,1,2019,Singapore Grand Prix,2019-09-22,15,15,Haas F1 Team,kevin_magnussen,1992-10-05,Danish,Finished,0,26.962354551676935,0,1,95,0.0,0.0,5.0,0.05263157894736842,14.0,99.65,2.0,60.319,,,16.0,18.0,0,9.0,26.0,0,4.0,6.469541409993152,3.0,0.6269999999999953,0.6292022077270399,-10.0,1.0,0,0.0,12.712999999999994,,18,0.0,0.23055426176059618,154,28.0,54.0,0.5185185185185185,1,-0.037037037037037035,13.307692307692308,1.9230769230769216,14.2,12.75,0.8000000000000007,1.6500000000000004
24492,1024,846,1,4,9.0,7,7,7,6.0,61,+14.769,7128436,58,11,1:45.716,172.412,1,2019,Singapore Grand Prix,2019-09-22,15,15,McLaren,norris,1999-11-13,British,Finished,1,19.857631759069132,0,1,14,0.0,0.0,33.0,2.357142857142857,9.0,97.572,1.0,30.397,,,12.0,31.0,0,4.0,89.0,0,-2.0,5.199178644763858,-2.0,0.2459999999999951,0.25212151026933455,27.0,-5.0,0,0.0,0.22600000000000264,,79,0.0,-2.217357910906298,832,5.0,14.0,0.35714285714285715,1,0.28571428571428575,12.071428571428571,-1.0714285714285712,11.8,,-0.8000000000000007,
24497,1024,832,1,55,7.0,12,12,12,0.0,61,+35.974,7149641,41,15,1:45.969,172.001,1,2019,Singapore Grand Prix,2019-09-22,15,15,McLaren,sainz,1994-09-01,Spanish,Finished,0,25.05681040383299,0,1,93,0.0,0.0,13.0,0.13978494623655913,7.0,97.818,1.0,30.623,,,7.0,58.0,0,4.0,89.0,0,2.0,-5.199178644763858,2.0,-0.2459999999999951,-0.25148745629638214,-27.0,5.0,0,0.0,-0.22600000000000264,,-79,0.0,2.217357910906298,846,9.0,14.0,0.6428571428571429,1,-0.28571428571428575,11.0,1.0714285714285712,11.0,8.75,0.8000000000000007,
24489,1024,1,131,44,2.0,4,4,4,12.0,61,+4.608,7118275,58,7,1:44.914,173.73,1,2019,Singapore Grand Prix,2019-09-22,15,15,Mercedes,hamilton,1985-01-07,British,Finished,1,34.704996577686515,0,1,114,59.0,0.5175438596491229,4.0,0.03508771929824561,2.0,96.408,1.0,28.93,,,1.0,296.0,8,1.0,527.0,10,3.0,-4.637919233401778,3.0,0.7339999999999947,0.7613476060077946,-65.0,1.0,-6,0.0,0.30400000000000205,,-2,-0.4729010025062657,0.4738408521303258,822,40.0,55.0,0.7272727272727273,1,-0.4545454545454546,2.2142857142857144,1.3571428571428572,3.2,4.8,2.8,3.8
24490,1024,822,131,77,5.0,5,5,5,10.0,61,+6.119,7119786,58,2,1:43.534,176.046,1,2019,Singapore Grand Prix,2019-09-22,15,15,Mercedes,bottas,1989-08-28,Finnish,Finished,0,30.067077344284737,0,1,112,5.0,0.044642857142857144,57.0,0.5089285714285714,5.0,97.142,1.0,29.234,,,2.0,231.0,2,1.0,527.0,10,-3.0,4.637919233401778,-3.0,-0.7339999999999947,-0.7555949023079561,65.0,-1.0,6,0.0,-0.30400000000000205,,2,0.4729010025062657,-0.4738408521303258,1,15.0,55.0,0.2727272727272727,1,0.4545454545454546,3.5714285714285716,-1.3571428571428572,6.0,8.6,-2.8,-3.8
24498,1024,840,211,18,16.0,13,13,13,0.0,61,+36.419,7150086,57,6,1:44.896,173.76,1,2019,Singapore Grand Prix,2019-09-22,15,15,Racing Point,stroll,1998-10-29,Canadian,Finished,1,20.89801505817933,0,1,55,0.0,0.0,67.0,1.2181818181818183,16.0,99.979,3.0,98.13,,,15.0,19.0,0,7.0,46.0,0,-1.0,8.755646817248461,-6.0,-1.458999999999989,-1.4593064543554035,8.0,-1.0,0,-2.0,-69.048,,59,0.0,-1.148006379585327,815,4.0,14.0,0.2857142857142857,1,0.4285714285714286,12.214285714285714,-0.7857142857142847,11.2,11.0,1.0,-2.4000000000000004
24504,1024,815,211,11,15.0,,R,19,0.0,42,,,15,17,1:46.683,170.85,5,2019,Singapore Grand Prix,2019-09-22,15,15,Racing Point,perez,1990-01-26,Mexican,Engine,0,29.65366187542779,0,0,114,0.0,0.0,8.0,0.07017543859649122,10.0,98.52000000000001,1.0,29.082,,,14.0,27.0,0,7.0,46.0,0,1.0,-8.755646817248461,6.0,1.458999999999989,1.480917580186753,-8.0,1.0,0,2.0,69.048,,-59,0.0,1.148006379585327,840,10.0,14.0,0.7142857142857143,1,-0.4285714285714286,11.428571428571429,0.7857142857142847,12.2,8.6,-1.0,2.4000000000000004
24488,1024,830,9,33,4.0,3,3,3,15.0,61,+3.821,7117488,56,8,1:45.176,173.298,1,2019,Singapore Grand Prix,2019-09-22,15,15,Red Bull,max_verstappen,1997-09-30,Dutch,Finished,1,21.976728268309376,0,1,91,7.0,0.07692307692307693,92.0,1.010989010989011,4.0,96.813,1.0,28.846,,,4.0,200.0,2,3.0,289.0,2,2.0,1.522245037645451,2.0,0.597999999999999,0.6176856413911345,-158.0,4.0,-2,0.0,-0.23999999999999844,,-78,-0.07692307692307693,2.912087912087912,848,0.0,2.0,0.0,0,1.0,4.923076923076923,5.923076923076923,7.2,8.75,0.5999999999999996,
24491,1024,848,9,23,6.0,6,6,6,8.0,61,+11.663,7125330,59,9,1:45.260,173.159,1,2019,Singapore Grand Prix,2019-09-22,15,15,Red Bull,albon,1996-03-23,Thai,Finished,0,23.498973305954827,0,1,13,0.0,0.0,51.0,3.923076923076923,6.0,97.411,1.0,28.606,,,8.0,42.0,0,3.0,289.0,2,-2.0,-1.522245037645451,-2.0,-0.597999999999999,-0.61389370810278,158.0,-4.0,2,0.0,0.23999999999999844,,78,0.07692307692307693,-2.912087912087912,830,2.0,2.0,1.0,0,-1.0,10.846153846153847,-5.923076923076923,7.8,,-0.5999999999999996,
24494,1024,807,4,27,8.0,9,9,9,2.0,61,+16.718,7130385,59,12,1:45.765,172.333,1,2019,Singapore Grand Prix,2019-09-22,15,15,Renault,hulkenberg,1987-08-19,German,Finished,1,32.09308692676249,0,1,113,0.0,0.0,74.0,0.6548672566371682,8.0,98.26400000000001,2.0,58.715,,,11.0,33.0,0,5.0,67.0,0,12.0,-1.8672142368240898,12.0,,,1.0,-2.0,0,-1.0,-27.959000000000003,,-2,0.06306306306306306,-0.537750139520051,817,7.0,13.0,0.5384615384615384,1,-0.07692307692307687,11.538461538461538,0.76923076923077,10.2,14.8,1.4000000000000004,-11.8
24499,1024,817,4,3,20.0,14,14,14,0.0,61,+37.660,7151327,55,14,1:45.915,172.088,1,2019,Singapore Grand Prix,2019-09-22,15,15,Renault,ricciardo,1989-07-01,Australian,Finished,0,30.2258726899384,0,1,111,7.0,0.06306306306306306,13.0,0.11711711711711711,20.0,,1.0,30.756,,,9.0,34.0,0,5.0,67.0,0,-12.0,1.8672142368240898,-12.0,,,-1.0,2.0,0,1.0,27.959000000000003,,2,-0.06306306306306306,0.537750139520051,807,6.0,13.0,0.46153846153846156,1,0.07692307692307687,12.307692307692308,-0.76923076923077,11.6,3.0,-1.4000000000000004,11.8
24493,1024,842,5,10,11.0,8,8,8,4.0,61,+15.547,7129214,58,13,1:45.769,172.326,1,2019,Singapore Grand Prix,2019-09-22,15,15,Toro Rosso,gasly,1996-02-07,French,Finished,1,23.62217659137577,0,1,38,0.0,0.0,26.0,0.6842105263157895,12.0,98.699,1.0,32.482,,,6.0,69.0,0,6.0,55.0,0,3.0,1.7850787132101296,3.0,1.2579999999999956,1.274582315930248,-36.0,4.0,0,1.0,31.028,,48,0.0,-0.6609547123623011,826,1.0,2.0,0.5,0,0.0,8.076923076923077,3.5384615384615383,8.8,13.0,1.799999999999999,-1.75
24500,1024,826,5,26,14.0,15,15,15,0.0,61,+38.178,7151845,57,3,1:44.371,174.634,1,2019,Singapore Grand Prix,2019-09-22,15,15,Toro Rosso,kvyat,1994-04-26,Russian,Finished,0,25.4072553045859,0,1,86,0.0,0.0,2.0,0.023255813953488372,15.0,99.957,2.0,63.51,,,10.0,33.0,0,6.0,55.0,0,-3.0,-1.7850787132101296,-3.0,-1.2579999999999956,-1.2585411727042586,36.0,-4.0,0,-1.0,-31.028,,-48,0.0,0.6609547123623011,842,1.0,2.0,0.5,0,0.0,11.615384615384615,-3.5384615384615383,10.6,11.25,-1.799999999999999,1.75
24501,1024,9,3,88,19.0,16,16,16,0.0,61,+47.024,7160691,59,18,1:46.793,170.674,1,2019,Singapore Grand Prix,2019-09-22,15,15,Williams,kubica,1984-12-07,Polish,Finished,1,34.789869952087614,0,1,11,0.0,0.0,1.0,0.09090909090909091,19.0,101.186,2.0,59.354,,,19.0,1.0,0,10.0,1.0,0,-1.0,-13.190965092402468,-1.0,-0.3190000000000168,-0.3152610044868033,-1.0,1.0,0,-1.0,-20.601999999999997,,0,0.0,2.7272727272727275,847,2.0,11.0,0.18181818181818182,1,0.6363636363636365,16.636363636363637,-1.2727272727272734,15.8,,-1.0,
24505,1024,847,3,63,18.0,,R,20,0.0,34,,,29,20,1:48.285,168.322,4,2019,Singapore Grand Prix,2019-09-22,15,15,Williams,russell,1998-02-15,British,Collision,0,21.598904859685145,0,0,11,0.0,0.0,31.0,2.8181818181818183,18.0,100.86699999999999,1.0,38.752,,,20.0,0.0,0,10.0,1.0,0,1.0,13.190965092402468,1.0,0.3190000000000168,0.3162580427692078,1.0,-1.0,0,1.0,20.601999999999997,,0,0.0,-2.7272727272727275,9,9.0,11.0,0.8181818181818182,1,-0.6363636363636365,15.363636363636363,1.2727272727272734,14.8,,1.0,
24518,1025,8,51,7,15.0,13,13,13,0.0,53,+68.910,5687902,51,13,1:38.589,213.541,1,2019,Russian Grand Prix,2019-09-29,16,71,Alfa Romeo,raikkonen,1979-10-17,Finnish,Finished,1,39.950718685831625,0,1,112,1.0,0.008928571428571428,5.0,0.044642857142857144,16.0,94.84,2.0,61.55,,,14.0,31.0,0,8.0,35.0,0,-3.0,-14.160164271047229,-3.0,-0.8029999999999973,-0.8466891606916884,-27.0,4.0,0,0.0,6.8700000000000045,,-97,-0.008928571428571428,1.3553571428571427,841,11.0,13.0,0.8461538461538461,1,-0.6923076923076923,11.307692307692308,3.4615384615384617,12.2,5.4,3.200000000000001,
24520,1025,841,51,99,12.0,15,15,15,0.0,53,+73.346,5692338,51,16,1:38.696,213.309,1,2019,Russian Grand Prix,2019-09-29,16,71,Alfa Romeo,giovinazzi,1993-12-14,Italian,Finished,0,25.790554414784395,0,1,15,0.0,0.0,21.0,1.4,13.0,94.037,2.0,68.42,,,18.0,4.0,0,8.0,35.0,0,3.0,14.160164271047229,3.0,0.8029999999999973,0.8539192020162246,27.0,-4.0,0,0.0,-6.8700000000000045,,97,0.008928571428571428,-1.3553571428571427,8,2.0,13.0,0.15384615384615385,1,0.6923076923076923,14.76923076923077,-3.4615384615384617,15.4,,-3.200000000000001,
24508,1025,844,6,16,1.0,3,3,3,15.0,53,+5.212,5624204,52,2,1:36.193,218.86,1,2019,Russian Grand Prix,2019-09-29,16,71,Ferrari,leclerc,1997-10-16,Monegasque,Finished,1,21.95208761122519,0,1,36,2.0,0.05555555555555555,100.0,2.7777777777777777,1.0,91.628,2.0,58.949,,,3.0,215.0,2,2.0,409.0,3,2.0,10.288843258042434,2.0,0.42499999999999716,0.4638320164141934,-21.0,2.0,-1,-1.0,-29.089,,78,0.06725146198830409,-2.488304093567251,20,6.0,15.0,0.4,1,0.19999999999999996,5.266666666666667,-0.5333333333333332,5.0,7.0,-0.40000000000000036,0.0
24523,1025,20,6,5,3.0,,R,18,0.0,26,,,16,10,1:38.245,214.288,75,2019,Russian Grand Prix,2019-09-29,16,71,Ferrari,vettel,1987-07-03,German,Power loss,0,32.24093086926762,0,0,114,14.0,0.12280701754385964,33.0,0.2894736842105263,3.0,92.053,1.0,29.86,,,5.0,194.0,1,2.0,409.0,3,-2.0,-10.288843258042434,-2.0,-0.42499999999999716,-0.4616905478365694,21.0,-2.0,1,1.0,29.089,,-78,-0.06725146198830409,2.488304093567251,844,9.0,15.0,0.6,1,-0.19999999999999996,4.733333333333333,0.5333333333333332,4.6,7.0,0.40000000000000036,0.0
24514,1025,825,210,20,13.0,9,9,9,2.0,53,+58.779,5677771,53,8,1:38.130,214.539,1,2019,Russian Grand Prix,2019-09-29,16,71,Haas F1 Team,kevin_magnussen,1992-10-05,Danish,Finished,1,26.981519507186857,0,1,96,0.0,0.0,31.0,0.3229166666666667,14.0,93.88900000000001,1.0,30.509,,,15.0,20.0,0,9.0,28.0,0,-5.0,6.469541409993159,-5.0,-0.3720000000000141,-0.3962125488609039,-12.0,2.0,0,,,,18,0.0,-0.024671052631578982,154,28.0,55.0,0.509090909090909,1,-0.018181818181818132,13.571428571428571,1.3571428571428577,13.6,8.25,-0.1999999999999993,6.15
24525,1025,154,210,8,8.0,,R,20,0.0,0,,,,0,,,4,2019,Russian Grand Prix,2019-09-29,16,71,Haas F1 Team,grosjean,1986-04-17,French,Collision,0,33.451060917180016,0,0,114,0.0,0.0,34.0,0.2982456140350877,9.0,93.517,,,,,17.0,8.0,0,9.0,28.0,0,5.0,-6.469541409993159,5.0,0.3720000000000141,0.3977886373600673,12.0,-2.0,0,,,,-18,0.0,0.024671052631578982,825,27.0,55.0,0.4909090909090909,1,0.018181818181818132,14.928571428571429,-1.3571428571428577,13.4,14.4,0.1999999999999993,-6.15
24511,1025,832,1,55,5.0,6,6,6,8.0,53,+45.889,5664881,53,6,1:38.020,214.78,1,2019,Russian Grand Prix,2019-09-29,16,71,McLaren,sainz,1994-09-01,Spanish,Finished,1,25.075975359342916,0,1,94,0.0,0.0,108.0,1.148936170212766,6.0,93.22200000000001,1.0,30.103,,,7.0,66.0,0,4.0,101.0,0,2.0,-5.199178644763862,2.0,0.07899999999999352,0.08474394456243538,-31.0,2.0,0,0.0,-0.8130000000000024,,-79,0.0,4.1843971631205665,846,9.0,15.0,0.6,1,-0.19999999999999996,11.066666666666666,0.6666666666666661,12.2,13.75,-1.1999999999999993,
24513,1025,846,1,4,7.0,8,8,8,4.0,53,+57.749,5676741,52,11,1:38.301,214.166,1,2019,Russian Grand Prix,2019-09-29,16,71,McLaren,norris,1999-11-13,British,Finished,0,19.876796714579054,0,1,15,0.0,0.0,80.0,5.333333333333333,8.0,93.301,1.0,29.29,,,9.0,35.0,0,4.0,101.0,0,-2.0,5.199178644763862,-2.0,-0.07899999999999352,-0.08467219000867462,31.0,-2.0,0,0.0,0.8130000000000024,,79,0.0,-4.1843971631205665,832,6.0,15.0,0.4,1,0.19999999999999996,11.733333333333333,-0.6666666666666661,11.0,,1.1999999999999993,
24506,1025,1,131,44,2.0,1,1,1,26.0,53,1:33:38.992,5618992,51,1,1:35.761,219.847,1,2019,Russian Grand Prix,2019-09-29,16,71,Mercedes,hamilton,1985-01-07,British,Finished,1,34.724161533196444,1,1,115,59.0,0.5130434782608696,1.0,0.008695652173913044,2.0,92.03,1.0,29.751,,,1.0,322.0,9,1.0,571.0,11,2.0,-4.637919233401782,3.0,0.6020000000000039,0.6541345213517373,-73.0,1.0,-7,0.0,-0.3150000000000013,,-2,-0.4687956906502501,0.4514813389765294,822,41.0,56.0,0.7321428571428571,1,-0.46428571428571425,2.3333333333333335,1.333333333333333,3.8,1.8,2.8,2.6000000000000005
24507,1025,822,131,77,4.0,2,2,2,18.0,53,+3.829,5622821,50,3,1:36.316,218.58,1,2019,Russian Grand Prix,2019-09-29,16,71,Mercedes,bottas,1989-08-28,Finnish,Finished,0,30.086242299794662,0,1,113,5.0,0.04424778761061947,52.0,0.46017699115044247,5.0,92.632,1.0,29.436,,,2.0,249.0,2,1.0,571.0,11,-2.0,4.637919233401782,-3.0,-0.6020000000000039,-0.6498834096208694,73.0,-1.0,7,0.0,0.3150000000000013,,2,0.4687956906502501,-0.4514813389765294,1,15.0,56.0,0.26785714285714285,1,0.46428571428571425,3.6666666666666665,-1.333333333333333,6.6,4.4,-2.8,-2.6000000000000005
24512,1025,815,211,11,11.0,7,7,7,6.0,53,+48.728,5667720,49,7,1:38.043,214.73,1,2019,Russian Grand Prix,2019-09-29,16,71,Racing Point,perez,1990-01-26,Mexican,Finished,1,29.672826830937716,0,1,115,0.0,0.0,107.0,0.9304347826086956,12.0,93.958,1.0,30.271,,,13.0,33.0,0,7.0,52.0,0,3.0,-8.755646817248461,3.0,0.2750000000000057,0.2926839651759357,-14.0,3.0,0,0.0,-0.10300000000000153,,-59,0.0,0.1052795031055902,840,10.0,15.0,0.6666666666666666,1,-0.3333333333333333,11.933333333333334,0.3333333333333339,12.6,7.6,-1.4000000000000004,5.4
24516,1025,840,211,18,14.0,11,11,11,0.0,53,+60.821,5679813,53,15,1:38.611,213.493,1,2019,Russian Grand Prix,2019-09-29,16,71,Racing Point,stroll,1998-10-29,Canadian,Finished,0,20.917180013689254,0,1,56,0.0,0.0,58.0,1.0357142857142858,15.0,94.233,1.0,30.168,,,16.0,19.0,0,7.0,52.0,0,-3.0,8.755646817248461,-3.0,-0.2750000000000057,-0.2918298260694297,14.0,-3.0,0,0.0,0.10300000000000153,,59,0.0,-0.1052795031055902,815,5.0,15.0,0.3333333333333333,1,0.3333333333333333,12.266666666666667,-0.3333333333333339,11.2,13.0,1.4000000000000004,-5.4
24515,1025,807,4,27,6.0,10,10,10,1.0,53,+59.841,5678833,53,12,1:38.519,213.692,1,2019,Russian Grand Prix,2019-09-29,16,71,Renault,hulkenberg,1987-08-19,German,Finished,1,32.11225188227242,0,1,114,0.0,0.0,14.0,0.12280701754385964,7.0,93.289,2.0,64.05,,,11.0,34.0,0,5.0,68.0,0,4.0,-1.8672142368240934,3.0,0.3719999999999999,0.3987608399704144,0.0,-1.0,0,-1.0,-28.019,,-2,0.0625,-0.1049498746867168,817,8.0,14.0,0.5714285714285714,1,-0.14285714285714285,11.357142857142858,1.0714285714285712,10.0,14.4,3.0,-3.200000000000001
24524,1025,817,4,3,10.0,,R,19,0.0,24,,,22,17,1:41.284,207.859,4,2019,Russian Grand Prix,2019-09-29,16,71,Renault,ricciardo,1989-07-01,Australian,Collision,0,30.245037645448324,0,0,112,7.0,0.0625,2.0,0.017857142857142856,10.0,93.661,1.0,36.031,,,10.0,34.0,0,5.0,68.0,0,-4.0,1.8672142368240934,-3.0,-0.3719999999999999,-0.3971770534160428,0.0,1.0,0,1.0,28.019,,2,-0.0625,0.1049498746867168,807,6.0,14.0,0.42857142857142855,1,0.14285714285714285,12.428571428571429,-1.0714285714285712,13.0,11.2,-3.0,3.200000000000001
24517,1025,826,5,26,19.0,12,12,12,0.0,53,+62.496,5681488,52,9,1:38.228,214.325,1,2019,Russian Grand Prix,2019-09-29,16,71,Toro Rosso,kvyat,1994-04-26,Russian,Finished,1,25.426420260095824,0,1,87,0.0,0.0,93.0,1.0689655172413792,20.0,99.544,2.0,60.324,,,12.0,33.0,0,6.0,55.0,0,-3.0,-1.7850787132101296,-9.0,-5.593999999999994,-5.61962549224463,36.0,-6.0,0,-1.0,-30.389,,-48,0.0,-0.37665782493368694,842,1.0,3.0,0.3333333333333333,1,0.3333333333333333,11.857142857142858,-3.7857142857142865,11.8,11.5,-2.200000000000001,7.5
